time,open,high,low,close,tick_volume,spread,real_volume
2024-03-14 19:15:00,1.08863,1.08868,1.08844,1.0884800000000001,309,0,0
2024-03-14 19:30:00,1.0884800000000001,1.08853,1.0881,1.08849,515,0,0
2024-03-14 19:45:00,1.0884800000000001,1.08887,1.08843,1.08864,394,0,0
2024-03-14 20:00:00,1.08864,1.08896,1.08863,1.08885,438,0,0
2024-03-14 20:15:00,1.08886,1.08899,1.08849,1.08849,411,0,0
2024-03-14 20:30:00,1.0885,1.08881,1.08838,1.0888,452,0,0
2024-03-14 20:45:00,1.0888,1.08893,1.08842,1.0885,415,0,0
2024-03-14 21:00:00,1.0885,1.08864,1.08827,1.0883,505,0,0
2024-03-14 21:15:00,1.0883099999999999,1.08834,1.08813,1.08826,319,0,0
2024-03-14 21:30:00,1.08827,1.08828,1.08808,1.08825,299,0,0
2024-03-14 21:45:00,1.08825,1.08911,1.0882,1.0891,462,0,0
2024-03-14 22:00:00,1.08911,1.08919,1.08867,1.08869,267,0,0
2024-03-14 22:15:00,1.08868,1.08868,1.08837,1.08854,166,1,0
2024-03-14 22:30:00,1.08854,1.08862,1.08847,1.0884800000000001,112,0,0
2024-03-14 22:45:00,1.0884800000000001,1.08857,1.08817,1.08825,207,0,0
2024-03-14 23:00:00,1.08821,1.08841,1.08792,1.08841,109,15,0
2024-03-14 23:15:00,1.08841,1.08854,1.08834,1.08835,309,8,0
2024-03-14 23:30:00,1.08841,1.08846,1.08817,1.08842,328,9,0
2024-03-14 23:45:00,1.08835,1.0884800000000001,1.08835,1.08845,108,14,0
2024-03-15 00:00:00,1.08845,1.08849,1.08832,1.08846,109,10,0
2024-03-15 00:15:00,1.08844,1.0884800000000001,1.0884,1.08844,51,11,0
2024-03-15 00:30:00,1.08844,1.08851,1.08843,1.08846,128,7,0
2024-03-15 00:45:00,1.08846,1.08846,1.08827,1.08835,78,9,0
2024-03-15 01:00:00,1.08835,1.0884,1.08827,1.0883099999999999,182,9,0
2024-03-15 01:15:00,1.0883,1.08846,1.0883,1.08835,189,8,0
2024-03-15 01:30:00,1.08835,1.08846,1.08822,1.08826,118,8,0
2024-03-15 01:45:00,1.08826,1.08832,1.0882,1.08823,252,9,0
2024-03-15 02:00:00,1.08822,1.08845,1.08784,1.08784,475,0,0
2024-03-15 02:15:00,1.08784,1.088,1.08769,1.0877,230,0,0
2024-03-15 02:30:00,1.08772,1.08792,1.08771,1.08779,240,0,0
2024-03-15 02:45:00,1.08779,1.08813,1.08759,1.08779,306,0,0
2024-03-15 03:00:00,1.08779,1.08788,1.08768,1.08773,169,0,0
2024-03-15 03:15:00,1.08773,1.08783,1.08754,1.08771,367,0,0
2024-03-15 03:30:00,1.08771,1.08784,1.0876,1.08779,214,0,0
2024-03-15 03:45:00,1.08779,1.088,1.08765,1.0877,274,0,0
2024-03-15 04:00:00,1.08769,1.08769,1.08752,1.08752,215,0,0
2024-03-15 04:15:00,1.08752,1.08764,1.08747,1.08752,175,0,0
2024-03-15 04:30:00,1.08752,1.08758,1.08729,1.08737,226,0,0
2024-03-15 04:45:00,1.08737,1.08753,1.08732,1.08732,218,0,0
2024-03-15 05:00:00,1.08732,1.08752,1.08732,1.08748,197,0,0
2024-03-15 05:15:00,1.08748,1.08769,1.08742,1.08763,245,0,0
2024-03-15 05:30:00,1.08763,1.08781,1.08761,1.08775,291,0,0
2024-03-15 05:45:00,1.08774,1.08777,1.08767,1.08769,222,0,0
2024-03-15 06:00:00,1.08769,1.08774,1.08762,1.08769,208,0,0
2024-03-15 06:15:00,1.08768,1.08769,1.08754,1.08762,216,0,0
2024-03-15 06:30:00,1.08762,1.08763,1.08757,1.08762,65,0,0
2024-03-15 06:45:00,1.08762,1.08767,1.08748,1.08764,95,1,0
2024-03-15 07:00:00,1.08763,1.08772,1.08749,1.08752,157,0,0
2024-03-15 07:15:00,1.08752,1.08759,1.08742,1.08744,122,0,0
2024-03-15 07:30:00,1.08743,1.08746,1.08732,1.08734,168,0,0
2024-03-15 07:45:00,1.08734,1.08772,1.08732,1.08769,302,0,0
2024-03-15 08:00:00,1.08768,1.08777,1.08753,1.08772,221,0,0
2024-03-15 08:15:00,1.08772,1.0878700000000001,1.08769,1.08782,208,0,0
2024-03-15 08:30:00,1.08782,1.08783,1.0876,1.0877,194,0,0
2024-03-15 08:45:00,1.0877,1.08806,1.08767,1.08797,328,0,0
2024-03-15 09:00:00,1.08798,1.08816,1.08785,1.08804,442,0,0
2024-03-15 09:15:00,1.08803,1.0882,1.08793,1.08815,413,0,0
2024-03-15 09:30:00,1.08814,1.08837,1.08808,1.08817,393,0,0
2024-03-15 09:45:00,1.08817,1.08849,1.0878700000000001,1.08808,405,0,0
2024-03-15 10:00:00,1.08808,1.08824,1.08781,1.08795,626,0,0
2024-03-15 10:15:00,1.08796,1.08841,1.0878,1.08841,613,0,0
2024-03-15 10:30:00,1.08841,1.08868,1.0882,1.08851,582,0,0
2024-03-15 10:45:00,1.08849,1.08852,1.08822,1.08828,504,0,0
2024-03-15 11:00:00,1.08827,1.08882,1.08823,1.08865,574,0,0
2024-03-15 11:15:00,1.08864,1.08893,1.08852,1.0888,506,0,0
2024-03-15 11:30:00,1.0888,1.08902,1.08869,1.08894,450,0,0
2024-03-15 11:45:00,1.08893,1.08995,1.0889199999999999,1.0898,580,0,0
2024-03-15 12:00:00,1.08981,1.08996,1.08965,1.08965,487,0,0
2024-03-15 12:15:00,1.08964,1.08965,1.08931,1.08943,338,0,0
2024-03-15 12:30:00,1.08942,1.08948,1.08898,1.089,379,0,0
2024-03-15 12:45:00,1.089,1.08917,1.0889,1.0891,361,0,0
2024-03-15 13:00:00,1.0891,1.08911,1.08883,1.08888,382,0,0
2024-03-15 13:15:00,1.08888,1.08893,1.08869,1.08878,269,0,0
2024-03-15 13:30:00,1.08878,1.08951,1.08872,1.08948,383,0,0
2024-03-15 13:45:00,1.08948,1.08963,1.08932,1.08937,341,0,0
2024-03-15 14:00:00,1.08937,1.0894,1.0889,1.08918,482,0,0
2024-03-15 14:15:00,1.08918,1.08936,1.08895,1.08896,513,0,0
2024-03-15 14:30:00,1.08927,1.08945,1.08857,1.08858,857,0,0
2024-03-15 14:45:00,1.08858,1.089,1.08842,1.08872,628,0,0
2024-03-15 15:00:00,1.08872,1.08939,1.08872,1.08933,553,0,0
2024-03-15 15:15:00,1.08929,1.08948,1.0884,1.08844,721,0,0
2024-03-15 15:30:00,1.08844,1.08914,1.08832,1.08867,1030,0,0
2024-03-15 15:45:00,1.08867,1.08899,1.08842,1.08862,721,0,0
2024-03-15 16:00:00,1.08866,1.08928,1.08843,1.08919,1084,0,0
2024-03-15 16:15:00,1.0892,1.08943,1.08871,1.0888,928,0,0
2024-03-15 16:30:00,1.0888,1.08924,1.08875,1.08881,693,0,0
2024-03-15 16:45:00,1.08881,1.08914,1.08864,1.08879,680,0,0
2024-03-15 17:00:00,1.08879,1.0889,1.08858,1.08867,497,0,0
2024-03-15 17:15:00,1.08867,1.08885,1.08841,1.08872,472,0,0
2024-03-15 17:30:00,1.08872,1.08879,1.08845,1.08858,432,0,0
2024-03-15 17:45:00,1.08858,1.08884,1.08813,1.08876,688,0,0
2024-03-15 18:00:00,1.08875,1.08885,1.08837,1.08879,634,0,0
2024-03-15 18:15:00,1.08879,1.08895,1.08869,1.08884,558,0,0
2024-03-15 18:30:00,1.08884,1.08897,1.0886,1.0887,618,0,0
2024-03-15 18:45:00,1.0887,1.08901,1.08856,1.08858,525,0,0
2024-03-15 19:00:00,1.08858,1.08878,1.0884800000000001,1.0884800000000001,379,0,0
2024-03-15 19:15:00,1.0884800000000001,1.08879,1.08838,1.08849,278,0,0
2024-03-15 19:30:00,1.08849,1.08859,1.08835,1.08843,345,0,0
2024-03-15 19:45:00,1.08843,1.08856,1.08834,1.08837,322,0,0
2024-03-15 20:00:00,1.08837,1.08873,1.08837,1.08853,286,0,0
2024-03-15 20:15:00,1.08853,1.08868,1.08847,1.08864,345,0,0
2024-03-15 20:30:00,1.08864,1.08907,1.08861,1.08896,368,0,0
2024-03-15 20:45:00,1.08896,1.0890900000000001,1.08877,1.08904,309,0,0
2024-03-15 21:00:00,1.08903,1.08912,1.08884,1.08907,282,0,0
2024-03-15 21:15:00,1.08907,1.08914,1.08894,1.0890900000000001,361,0,0
2024-03-15 21:30:00,1.0890900000000001,1.08911,1.0889199999999999,1.0889199999999999,274,0,0
2024-03-15 21:45:00,1.08893,1.08896,1.0887,1.0889199999999999,338,0,0
2024-03-15 22:00:00,1.08893,1.08897,1.08877,1.08882,95,0,0
2024-03-15 22:15:00,1.08882,1.08891,1.0887,1.0889,101,0,0
2024-03-15 22:30:00,1.08891,1.08898,1.08886,1.0889199999999999,108,1,0
2024-03-15 22:45:00,1.0889199999999999,1.08897,1.08853,1.08872,284,1,0
2024-03-18 00:00:00,1.08881,1.08905,1.08879,1.08889,178,3,0
2024-03-18 00:15:00,1.08891,1.08893,1.08871,1.08873,85,11,0
2024-03-18 00:30:00,1.08873,1.08876,1.08863,1.08867,220,8,0
2024-03-18 00:45:00,1.08868,1.08874,1.08856,1.08859,221,7,0
2024-03-18 01:00:00,1.0886,1.0886,1.08836,1.08837,309,7,0
2024-03-18 01:15:00,1.08837,1.08841,1.0882,1.08824,284,7,0
2024-03-18 01:30:00,1.08824,1.0883099999999999,1.08812,1.08814,207,8,0
2024-03-18 01:45:00,1.08814,1.0883,1.08812,1.0883,265,8,0
2024-03-18 02:00:00,1.0883,1.0884,1.08803,1.08835,299,0,0
2024-03-18 02:15:00,1.08835,1.0887,1.08834,1.08865,226,0,0
2024-03-18 02:30:00,1.08865,1.08871,1.08853,1.08859,149,1,0
2024-03-18 02:45:00,1.08858,1.08881,1.08853,1.08853,260,0,0
2024-03-18 03:00:00,1.08853,1.08864,1.08846,1.08864,230,0,0
2024-03-18 03:15:00,1.08863,1.08864,1.08828,1.08839,225,1,0
2024-03-18 03:30:00,1.08843,1.08873,1.08843,1.08869,352,1,0
2024-03-18 03:45:00,1.08869,1.08899,1.08861,1.0889,274,1,0
2024-03-18 04:00:00,1.0889199999999999,1.08901,1.08878,1.0888,353,1,0
2024-03-18 04:15:00,1.08882,1.08894,1.08875,1.08893,208,1,0
2024-03-18 04:30:00,1.08893,1.08908,1.08888,1.08899,240,0,0
2024-03-18 04:45:00,1.08899,1.08917,1.08887,1.0889,223,0,0
2024-03-18 05:00:00,1.08891,1.08898,1.08885,1.08888,191,0,0
2024-03-18 05:15:00,1.08888,1.08895,1.08885,1.08889,170,0,0
2024-03-18 05:30:00,1.08889,1.08905,1.08863,1.08863,161,1,0
2024-03-18 05:45:00,1.08863,1.08865,1.08853,1.08854,215,1,0
2024-03-18 06:00:00,1.08854,1.08866,1.08853,1.08864,173,0,0
2024-03-18 06:15:00,1.08864,1.0887,1.0886,1.08864,139,0,0
2024-03-18 06:30:00,1.08864,1.08875,1.08859,1.08868,190,1,0
2024-03-18 06:45:00,1.08868,1.08881,1.08863,1.08874,137,0,0
2024-03-18 07:00:00,1.08875,1.08875,1.08859,1.08863,160,0,0
2024-03-18 07:15:00,1.08863,1.08874,1.08853,1.0887,202,0,0
2024-03-18 07:30:00,1.0887,1.08884,1.08863,1.08864,197,1,0
2024-03-18 07:45:00,1.08864,1.08888,1.08861,1.0887,182,1,0
2024-03-18 08:00:00,1.0887,1.08893,1.08869,1.08889,209,0,0
2024-03-18 08:15:00,1.08888,1.08891,1.08866,1.08874,264,0,0
2024-03-18 08:30:00,1.08877,1.0889199999999999,1.08874,1.08891,140,0,0
2024-03-18 08:45:00,1.08891,1.0889199999999999,1.08868,1.08887,153,0,0
2024-03-18 09:00:00,1.0889,1.08935,1.08889,1.08926,325,0,0
2024-03-18 09:15:00,1.08926,1.08957,1.08921,1.08946,228,0,0
2024-03-18 09:30:00,1.08946,1.08965,1.08941,1.08948,307,0,0
2024-03-18 09:45:00,1.08948,1.08949,1.08911,1.08923,317,0,0
2024-03-18 10:00:00,1.0892,1.08969,1.08908,1.08939,543,0,0
2024-03-18 10:15:00,1.08939,1.08977,1.08923,1.08957,596,0,0
2024-03-18 10:30:00,1.08957,1.08962,1.08911,1.08934,501,0,0
2024-03-18 10:45:00,1.08933,1.08977,1.08932,1.08937,424,0,0
2024-03-18 11:00:00,1.08934,1.08959,1.08925,1.08952,405,0,0
2024-03-18 11:15:00,1.08951,1.08969,1.08946,1.08966,461,0,0
2024-03-18 11:30:00,1.08965,1.09005,1.08962,1.08983,355,0,0
2024-03-18 11:45:00,1.08983,1.09004,1.08982,1.08993,397,0,0
2024-03-18 12:00:00,1.08993,1.08993,1.08962,1.08983,360,0,0
2024-03-18 12:15:00,1.08982,1.09,1.08977,1.08994,343,0,0
2024-03-18 12:30:00,1.08993,1.09005,1.08963,1.08978,399,0,0
2024-03-18 12:45:00,1.08978,1.09019,1.08968,1.08998,429,0,0
2024-03-18 13:00:00,1.08998,1.09038,1.08988,1.0903100000000001,388,0,0
2024-03-18 13:15:00,1.0903100000000001,1.09047,1.09022,1.09043,388,0,0
2024-03-18 13:30:00,1.09043,1.09051,1.09037,1.09049,282,0,0
2024-03-18 13:45:00,1.09049,1.0906,1.09022,1.09023,315,0,0
2024-03-18 14:00:00,1.09024,1.0905,1.09018,1.09028,448,0,0
2024-03-18 14:15:00,1.09029,1.09046,1.09013,1.09033,429,0,0
2024-03-18 14:30:00,1.09035,1.09037,1.08941,1.08946,508,0,0
2024-03-18 14:45:00,1.08946,1.08955,1.08898,1.0892,630,0,0
2024-03-18 15:00:00,1.0892,1.08934,1.08886,1.08893,485,0,0
2024-03-18 15:15:00,1.08893,1.0891,1.08888,1.089,554,0,0
2024-03-18 15:30:00,1.089,1.08904,1.08855,1.08877,653,0,0
2024-03-18 15:45:00,1.08877,1.089,1.0887,1.08889,545,0,0
2024-03-18 16:00:00,1.0889,1.08932,1.0888,1.08903,677,0,0
2024-03-18 16:15:00,1.08903,1.08932,1.08897,1.08902,611,0,0
2024-03-18 16:30:00,1.08902,1.08904,1.0885,1.08872,533,0,0
2024-03-18 16:45:00,1.08872,1.08895,1.08844,1.08856,564,0,0
2024-03-18 17:00:00,1.08856,1.08889,1.0885,1.08875,529,0,0
2024-03-18 17:15:00,1.08876,1.08887,1.08859,1.0888,479,0,0
2024-03-18 17:30:00,1.0888,1.08885,1.08814,1.08825,587,0,0
2024-03-18 17:45:00,1.08827,1.08869,1.0881,1.08852,674,0,0
2024-03-18 18:00:00,1.08852,1.08853,1.08768,1.08774,697,0,0
2024-03-18 18:15:00,1.08774,1.08775,1.08695,1.08712,605,0,0
2024-03-18 18:30:00,1.08713,1.08728,1.08693,1.0872,554,0,0
2024-03-18 18:45:00,1.0872,1.08743,1.08707,1.08724,448,0,0
2024-03-18 19:00:00,1.08724,1.0875,1.08715,1.08721,586,0,0
2024-03-18 19:15:00,1.08721,1.08725,1.08696,1.08721,377,0,0
2024-03-18 19:30:00,1.08721,1.08731,1.08667,1.08671,384,0,0
2024-03-18 19:45:00,1.08671,1.08692,1.08661,1.08685,205,0,0
2024-03-18 20:00:00,1.08685,1.08697,1.08674,1.0869,203,0,0
2024-03-18 20:15:00,1.0869,1.08701,1.0867499999999999,1.08701,325,0,0
2024-03-18 20:30:00,1.08701,1.08708,1.08686,1.08693,328,0,0
2024-03-18 20:45:00,1.08693,1.0871,1.08693,1.08709,265,0,0
2024-03-18 21:00:00,1.08709,1.08734,1.08708,1.08723,290,0,0
2024-03-18 21:15:00,1.08723,1.08729,1.08716,1.08716,141,0,0
2024-03-18 21:30:00,1.08716,1.08728,1.08711,1.08718,173,0,0
2024-03-18 21:45:00,1.08718,1.08718,1.08676,1.08692,222,0,0
2024-03-18 22:00:00,1.08692,1.08708,1.08691,1.08703,113,0,0
2024-03-18 22:15:00,1.08702,1.0871,1.08699,1.08706,73,1,0
2024-03-18 22:30:00,1.08706,1.0871,1.08696,1.08706,81,0,0
2024-03-18 22:45:00,1.08705,1.08721,1.08705,1.08716,167,0,0
2024-03-18 23:00:00,1.08714,1.08729,1.0868,1.08709,65,17,0
2024-03-18 23:15:00,1.08721,1.08737,1.08721,1.0872600000000001,53,9,0
2024-03-18 23:30:00,1.0872600000000001,1.0872600000000001,1.08715,1.08719,64,9,0
2024-03-18 23:45:00,1.08722,1.08729,1.08718,1.08728,88,15,0
2024-03-19 00:00:00,1.08708,1.08732,1.08706,1.08731,75,12,0
2024-03-19 00:15:00,1.08732,1.0873599999999999,1.08729,1.08733,56,11,0
2024-03-19 00:30:00,1.08733,1.08735,1.08718,1.08719,95,8,0
2024-03-19 00:45:00,1.08719,1.08724,1.08709,1.08714,111,9,0
2024-03-19 01:00:00,1.08714,1.08719,1.08707,1.08714,167,9,0
2024-03-19 01:15:00,1.08714,1.08721,1.0871,1.08714,133,9,0
2024-03-19 01:30:00,1.08714,1.08722,1.08709,1.08719,123,8,0
2024-03-19 01:45:00,1.08719,1.08729,1.08718,1.08729,132,9,0
2024-03-19 02:00:00,1.08729,1.08742,1.08704,1.08739,305,0,0
2024-03-19 02:15:00,1.08739,1.08745,1.08722,1.08722,228,0,0
2024-03-19 02:30:00,1.08722,1.08727,1.08699,1.08706,217,0,0
2024-03-19 02:45:00,1.08707,1.08708,1.08692,1.08694,298,0,0
2024-03-19 03:00:00,1.08694,1.08718,1.08691,1.08708,319,0,0
2024-03-19 03:15:00,1.08708,1.08711,1.08671,1.08676,244,1,0
2024-03-19 03:30:00,1.08676,1.08697,1.08668,1.08683,319,0,0
2024-03-19 03:45:00,1.08681,1.08689,1.08671,1.08682,207,0,0
2024-03-19 04:00:00,1.08682,1.08731,1.08682,1.0873,305,0,0
2024-03-19 04:15:00,1.0873,1.08733,1.0872,1.08731,341,1,0
2024-03-19 04:30:00,1.08731,1.08746,1.08729,1.08738,274,0,0
2024-03-19 04:45:00,1.08738,1.08742,1.08725,1.08732,256,0,0
2024-03-19 05:00:00,1.08732,1.08762,1.0873,1.08755,244,1,0
2024-03-19 05:15:00,1.08755,1.08761,1.08735,1.08752,203,0,0
2024-03-19 05:30:00,1.08753,1.08762,1.08705,1.08732,865,0,0
2024-03-19 05:45:00,1.08732,1.08749,1.087,1.08739,587,0,0
2024-03-19 06:00:00,1.08739,1.08765,1.08729,1.08757,408,0,0
2024-03-19 06:15:00,1.08757,1.08765,1.08719,1.08725,265,0,0
2024-03-19 06:30:00,1.08725,1.08725,1.08674,1.08679,340,0,0
2024-03-19 06:45:00,1.08679,1.08718,1.08674,1.08706,283,0,0
2024-03-19 07:00:00,1.08706,1.0872,1.08679,1.08684,375,0,0
2024-03-19 07:15:00,1.08684,1.08684,1.08656,1.08663,266,0,0
2024-03-19 07:30:00,1.08663,1.0866500000000001,1.08646,1.08658,256,0,0
2024-03-19 07:45:00,1.08659,1.08661,1.08629,1.08641,356,0,0
2024-03-19 08:00:00,1.08641,1.08653,1.08619,1.0864,411,0,0
2024-03-19 08:15:00,1.0864,1.08676,1.08636,1.08674,308,1,0
2024-03-19 08:30:00,1.08674,1.08684,1.0864,1.08645,465,0,0
2024-03-19 08:45:00,1.08645,1.08677,1.08631,1.08674,528,0,0
2024-03-19 09:00:00,1.08674,1.08674,1.08618,1.08639,534,0,0
2024-03-19 09:15:00,1.08638,1.08666,1.08626,1.08631,584,0,0
2024-03-19 09:30:00,1.08631,1.08639,1.08605,1.0861,495,0,0
2024-03-19 09:45:00,1.0861,1.08612,1.08516,1.08547,521,0,0
2024-03-19 10:00:00,1.08547,1.0856,1.085,1.08508,842,0,0
2024-03-19 10:15:00,1.08508,1.08508,1.08458,1.08501,659,0,0
2024-03-19 10:30:00,1.08501,1.08513,1.08423,1.08432,585,0,0
2024-03-19 10:45:00,1.08432,1.08493,1.0843099999999999,1.08474,739,0,0
2024-03-19 11:00:00,1.08474,1.085,1.0845,1.08468,643,0,0
2024-03-19 11:15:00,1.08468,1.0849,1.08438,1.08444,562,0,0
2024-03-19 11:30:00,1.08444,1.08462,1.08416,1.0843,506,0,0
2024-03-19 11:45:00,1.0843,1.08433,1.08347,1.08366,578,0,0
2024-03-19 12:00:00,1.08366,1.08439,1.08366,1.0842,697,0,0
2024-03-19 12:15:00,1.0842,1.08438,1.08394,1.08418,622,0,0
2024-03-19 12:30:00,1.08418,1.08454,1.08414,1.0845,713,0,0
2024-03-19 12:45:00,1.08448,1.08458,1.08428,1.08443,521,0,0
2024-03-19 13:00:00,1.08441,1.08468,1.08429,1.0845,500,0,0
2024-03-19 13:15:00,1.0845,1.0848,1.08449,1.08458,454,0,0
2024-03-19 13:30:00,1.08458,1.08498,1.08452,1.08496,459,0,0
2024-03-19 13:45:00,1.08496,1.08517,1.08477,1.08502,463,0,0
2024-03-19 14:00:00,1.08505,1.08517,1.08486,1.08507,582,0,0
2024-03-19 14:15:00,1.08507,1.08509,1.08457,1.08476,494,0,0
2024-03-19 14:30:00,1.08471,1.08555,1.08471,1.08551,899,0,0
2024-03-19 14:45:00,1.08551,1.0856,1.08493,1.08516,721,0,0
2024-03-19 15:00:00,1.08515,1.0857,1.0851,1.08535,733,0,0
2024-03-19 15:15:00,1.08537,1.08561,1.08519,1.08539,585,0,0
2024-03-19 15:30:00,1.08537,1.0856,1.08493,1.08493,666,0,0
2024-03-19 15:45:00,1.08493,1.08544,1.08493,1.08541,592,0,0
2024-03-19 16:00:00,1.08542,1.08598,1.08537,1.08596,724,0,0
2024-03-19 16:15:00,1.08596,1.08654,1.08596,1.08624,733,0,0
2024-03-19 16:30:00,1.08624,1.08632,1.08605,1.08619,661,0,0
2024-03-19 16:45:00,1.08616,1.08634,1.08605,1.08623,561,0,0
2024-03-19 17:00:00,1.08624,1.08624,1.08568,1.08569,506,0,0
2024-03-19 17:15:00,1.0857,1.08575,1.08542,1.08558,279,0,0
2024-03-19 17:30:00,1.08558,1.08564,1.08533,1.08559,538,0,0
2024-03-19 17:45:00,1.08559,1.08598,1.08545,1.08583,495,0,0
2024-03-19 18:00:00,1.08583,1.08592,1.08546,1.08584,542,0,0
2024-03-19 18:15:00,1.08586,1.08619,1.08581,1.0861399999999999,454,0,0
2024-03-19 18:30:00,1.08615,1.08626,1.08603,1.08625,533,0,0
2024-03-19 18:45:00,1.08624,1.08639,1.08615,1.08634,429,0,0
2024-03-19 19:00:00,1.08634,1.0867499999999999,1.08628,1.08634,613,0,0
2024-03-19 19:15:00,1.08634,1.0864,1.0861399999999999,1.08639,307,0,0
2024-03-19 19:30:00,1.08639,1.08655,1.08597,1.0860400000000001,278,0,0
2024-03-19 19:45:00,1.0860400000000001,1.08644,1.08598,1.08634,352,0,0
2024-03-19 20:00:00,1.08634,1.0865,1.08624,1.08639,390,0,0
2024-03-19 20:15:00,1.08636,1.08645,1.08616,1.08636,315,0,0
2024-03-19 20:30:00,1.08636,1.08647,1.08627,1.0863,383,0,0
2024-03-19 20:45:00,1.0863,1.08635,1.08611,1.08624,285,0,0
2024-03-19 21:00:00,1.08625,1.08632,1.0861,1.08626,265,0,0
2024-03-19 21:15:00,1.08626,1.08652,1.08625,1.08641,299,0,0
2024-03-19 21:30:00,1.08641,1.08642,1.08624,1.08634,277,0,0
2024-03-19 21:45:00,1.08635,1.08655,1.08628,1.08648,378,0,0
2024-03-19 22:00:00,1.08644,1.08663,1.08642,1.08643,223,0,0
2024-03-19 22:15:00,1.08643,1.08649,1.0864,1.08642,105,1,0
2024-03-19 22:30:00,1.08642,1.08646,1.08641,1.08641,132,1,0
2024-03-19 22:45:00,1.08641,1.08655,1.0864,1.08647,229,0,0
2024-03-19 23:00:00,1.08647,1.08666,1.0857,1.08609,499,9,0
2024-03-19 23:15:00,1.08641,1.0866,1.08631,1.08645,76,8,0
2024-03-19 23:30:00,1.08645,1.08657,1.08637,1.08654,297,15,0
2024-03-19 23:45:00,1.08654,1.08655,1.08644,1.08645,65,15,0
2024-03-20 00:00:00,1.08642,1.08656,1.08637,1.08655,52,14,0
2024-03-20 00:15:00,1.08655,1.08658,1.08648,1.08652,50,12,0
2024-03-20 00:30:00,1.08652,1.08654,1.08642,1.08643,101,9,0
2024-03-20 00:45:00,1.08644,1.08652,1.08642,1.08649,64,10,0
2024-03-20 01:00:00,1.08651,1.08659,1.08632,1.08636,136,9,0
2024-03-20 01:15:00,1.08636,1.08638,1.08631,1.08633,85,9,0
2024-03-20 01:30:00,1.08633,1.08651,1.08619,1.08646,226,7,0
2024-03-20 01:45:00,1.08646,1.0866,1.08613,1.08613,196,8,0
2024-03-20 02:00:00,1.08613,1.08618,1.08598,1.08603,200,0,0
2024-03-20 02:15:00,1.08603,1.08609,1.08583,1.08596,179,1,0
2024-03-20 02:30:00,1.08596,1.08631,1.08589,1.08627,191,0,0
2024-03-20 02:45:00,1.08627,1.08649,1.08608,1.08643,261,0,0
2024-03-20 03:00:00,1.08643,1.08649,1.08634,1.08639,151,0,0
2024-03-20 03:15:00,1.08639,1.08645,1.08627,1.08633,174,0,0
2024-03-20 03:30:00,1.08633,1.0864,1.08622,1.08633,189,0,0
2024-03-20 03:45:00,1.08633,1.08656,1.08632,1.08642,269,0,0
2024-03-20 04:00:00,1.08642,1.08648,1.08626,1.08644,219,0,0
2024-03-20 04:15:00,1.08644,1.08649,1.08632,1.08639,153,0,0
2024-03-20 04:30:00,1.08639,1.08658,1.08633,1.08657,175,1,0
2024-03-20 04:45:00,1.08657,1.08658,1.0865,1.08653,32,1,0
2024-03-20 05:15:00,1.08683,1.08692,1.08682,1.08683,45,0,0
2024-03-20 05:30:00,1.08683,1.08696,1.0868,1.08684,137,0,0
2024-03-20 05:45:00,1.08684,1.0871,1.08683,1.08698,137,0,0
2024-03-20 06:00:00,1.08698,1.08704,1.08689,1.08689,126,1,0
2024-03-20 06:15:00,1.08689,1.08695,1.08682,1.08688,150,0,0
2024-03-20 06:30:00,1.08688,1.087,1.08682,1.08682,150,0,0
2024-03-20 06:45:00,1.08683,1.08687,1.08661,1.0866500000000001,232,1,0
2024-03-20 07:00:00,1.08666,1.0867499999999999,1.08662,1.08668,147,1,0
2024-03-20 07:15:00,1.08668,1.08668,1.0865,1.08663,199,0,0
2024-03-20 07:30:00,1.08664,1.08683,1.08662,1.08676,226,0,0
2024-03-20 07:45:00,1.08676,1.08679,1.08657,1.08657,211,0,0
2024-03-20 08:00:00,1.08657,1.08684,1.0865,1.08679,168,1,0
2024-03-20 08:15:00,1.08679,1.08689,1.08667,1.08669,171,0,0
2024-03-20 08:30:00,1.0867,1.08694,1.08668,1.08685,158,0,0
2024-03-20 08:45:00,1.08684,1.08704,1.0867499999999999,1.08701,175,0,0
2024-03-20 09:00:00,1.08701,1.08719,1.08659,1.08719,492,0,0
2024-03-20 09:15:00,1.08719,1.08719,1.08672,1.08689,431,0,0
2024-03-20 09:30:00,1.08689,1.08709,1.08678,1.08683,396,0,0
2024-03-20 09:45:00,1.08683,1.08684,1.08649,1.08654,479,0,0
2024-03-20 10:00:00,1.08653,1.08653,1.08561,1.08566,573,0,0
2024-03-20 10:15:00,1.08566,1.08594,1.08547,1.08572,599,0,0
2024-03-20 10:30:00,1.08572,1.08574,1.08526,1.08532,314,0,0
2024-03-20 10:45:00,1.08532,1.08533,1.08501,1.08522,362,0,0
2024-03-20 11:00:00,1.08522,1.08523,1.08388,1.08397,568,0,0
2024-03-20 11:15:00,1.08398,1.08443,1.08396,1.0844,556,0,0
2024-03-20 11:30:00,1.0844,1.08451,1.08412,1.08422,477,0,0
2024-03-20 11:45:00,1.08422,1.08424,1.08364,1.0839,525,0,0
2024-03-20 12:00:00,1.0839,1.08419,1.08365,1.08419,510,0,0
2024-03-20 12:15:00,1.08419,1.08423,1.08392,1.08423,431,0,0
2024-03-20 12:30:00,1.08426,1.08428,1.08384,1.0839,406,0,0
2024-03-20 12:45:00,1.0839,1.08412,1.08388,1.08396,354,0,0
